fecha_datos,isla,fecha,pcr_total,pcr_positivos,pcr_porcentaje_positivos,pcr_porcentaje_positivos_7dias
29/03/2022,EL HIERRO,20/12/2021,48,13,"27,083333333333332","4,184100418410042"
29/03/2022,EL HIERRO,21/12/2021,192,15,"7,8125","5,940594059405941"
29/03/2022,EL HIERRO,22/12/2021,166,18,"10,843373493975903","6,191950464396285"
29/03/2022,EL HIERRO,23/12/2021,156,28,"17,94871794871795","8,527131782945736"
29/03/2022,EL HIERRO,24/12/2021,214,14,"6,542056074766355","10,39136302294197"
29/03/2022,EL HIERRO,25/12/2021,12,2,"16,666666666666668","10,97708082026538"
29/03/2022,EL HIERRO,26/12/2021,8,1,"12,5","11,221945137157107"
29/03/2022,EL HIERRO,27/12/2021,186,14,"7,526881720430108","11,4321608040201"
29/03/2022,EL HIERRO,28/12/2021,54,15,"27,77777777777778","9,850107066381156"
29/03/2022,EL HIERRO,29/12/2021,59,10,"16,949152542372882","11,557788944723619"
29/03/2022,EL HIERRO,30/12/2021,289,45,"15,570934256055363","12,191582002902758"
29/03/2022,EL HIERRO,31/12/2021,140,26,"18,571428571428573","12,287104622871047"
29/03/2022,EL HIERRO,01/01/2022,15,1,"6,666666666666667","15,106951871657754"
29/03/2022,EL HIERRO,02/01/2022,33,10,"30,303030303030305","14,913448735019973"
29/03/2022,EL HIERRO,03/01/2022,83,10,"12,048192771084338","15,592783505154639"
29/03/2022,EL HIERRO,04/01/2022,150,19,"12,666666666666666","17,38484398216939"
29/03/2022,EL HIERRO,05/01/2022,329,51,"15,501519756838906","15,734720416124837"
29/03/2022,EL HIERRO,06/01/2022,23,16,"69,56521739130434","15,591915303176132"
29/03/2022,EL HIERRO,07/01/2022,98,12,"12,244897959183673","17,205692108667527"
29/03/2022,EL HIERRO,08/01/2022,48,28,"58,333333333333336","16,27906976744186"
29/03/2022,EL HIERRO,09/01/2022,20,9,45,"19,10994764397906"
29/03/2022,EL HIERRO,10/01/2022,168,30,"17,857142857142858","19,30758988015979"
29/03/2022,EL HIERRO,11/01/2022,165,30,"18,181818181818183","19,736842105263158"
29/03/2022,EL HIERRO,12/01/2022,166,30,"18,072289156626507","20,681551116333726"
29/03/2022,EL HIERRO,13/01/2022,159,46,"28,930817610062892","22,52906976744186"
29/03/2022,EL HIERRO,14/01/2022,96,37,"38,541666666666664","22,45145631067961"
29/03/2022,EL HIERRO,15/01/2022,36,17,"47,22222222222222","25,547445255474454"
29/03/2022,EL HIERRO,16/01/2022,57,24,"42,10526315789474","24,567901234567902"
29/03/2022,EL HIERRO,17/01/2022,85,29,"34,11764705882353","25,265643447461628"
29/03/2022,EL HIERRO,18/01/2022,79,42,"53,164556962025316","27,87958115183246"
29/03/2022,EL HIERRO,19/01/2022,74,29,"39,189189189189186","33,1858407079646"
29/03/2022,EL HIERRO,20/01/2022,78,32,"41,02564102564103","38,225255972696246"
29/03/2022,EL HIERRO,21/01/2022,55,27,"49,09090909090909","41,584158415841586"
29/03/2022,EL HIERRO,22/01/2022,36,21,"58,333333333333336","43,10344827586207"
29/03/2022,EL HIERRO,23/01/2022,30,16,"53,333333333333336","43,96551724137931"
29/03/2022,EL HIERRO,24/01/2022,62,25,"40,32258064516129","44,8512585812357"
29/03/2022,EL HIERRO,25/01/2022,51,19,"37,254901960784316","46,3768115942029"
29/03/2022,EL HIERRO,26/01/2022,44,14,"31,818181818181817","43,78238341968912"
29/03/2022,EL HIERRO,27/01/2022,44,10,"22,727272727272727","43,258426966292134"
29/03/2022,EL HIERRO,28/01/2022,38,15,"39,473684210526315","40,993788819875775"
29/03/2022,EL HIERRO,29/01/2022,24,11,"45,833333333333336","39,34426229508197"
29/03/2022,EL HIERRO,30/01/2022,19,8,"42,10526315789474","37,54266211604096"
29/03/2022,EL HIERRO,31/01/2022,34,6,"17,647058823529413","36,170212765957444"
29/03/2022,EL HIERRO,01/02/2022,33,16,"48,484848484848484","32,67716535433071"
29/03/2022,EL HIERRO,02/02/2022,29,8,"27,586206896551722","33,898305084745765"
29/03/2022,EL HIERRO,03/02/2022,30,11,"36,666666666666664","33,484162895927604"
29/03/2022,EL HIERRO,04/02/2022,30,8,"26,666666666666668","36,231884057971016"
29/03/2022,EL HIERRO,05/02/2022,8,3,"37,5","34,17085427135678"
29/03/2022,EL HIERRO,06/02/2022,11,3,"27,272727272727273","32,78688524590164"
29/03/2022,EL HIERRO,07/02/2022,39,10,"25,641025641025642","31,428571428571427"
29/03/2022,EL HIERRO,08/02/2022,21,5,"23,80952380952381","32,77777777777778"
29/03/2022,EL HIERRO,09/02/2022,25,5,20,"28,571428571428573"
29/03/2022,EL HIERRO,10/02/2022,23,5,"21,73913043478261","27,4390243902439"
29/03/2022,EL HIERRO,11/02/2022,17,2,"11,764705882352942","24,840764331210192"
29/03/2022,EL HIERRO,12/02/2022,7,2,"28,571428571428573","22,916666666666668"
29/03/2022,EL HIERRO,13/02/2022,4,2,50,"22,377622377622377"
29/03/2022,EL HIERRO,14/02/2022,26,0,0,"22,794117647058822"
29/03/2022,EL HIERRO,15/02/2022,10,3,30,"17,073170731707318"
29/03/2022,EL HIERRO,16/02/2022,21,7,"33,333333333333336","16,964285714285715"
29/03/2022,EL HIERRO,17/02/2022,23,4,"17,391304347826086","19,444444444444443"
29/03/2022,EL HIERRO,18/02/2022,16,5,"31,25","18,51851851851852"
29/03/2022,EL HIERRO,19/02/2022,3,1,"33,333333333333336","21,49532710280374"
29/03/2022,EL HIERRO,20/02/2022,3,1,"33,333333333333336","21,359223300970875"
29/03/2022,EL HIERRO,21/02/2022,14,4,"28,571428571428573","20,58823529411765"
29/03/2022,EL HIERRO,22/02/2022,16,1,"6,25","27,77777777777778"
29/03/2022,EL HIERRO,23/02/2022,24,2,"8,333333333333334","23,958333333333332"
29/03/2022,EL HIERRO,24/02/2022,21,7,"33,333333333333336","18,181818181818183"
29/03/2022,EL HIERRO,25/02/2022,31,5,"16,129032258064516","21,649484536082475"
29/03/2022,EL HIERRO,26/02/2022,12,7,"58,333333333333336","18,75"
29/03/2022,EL HIERRO,27/02/2022,7,0,0,"22,31404958677686"
29/03/2022,EL HIERRO,28/02/2022,49,20,"40,816326530612244","20,8"
29/03/2022,EL HIERRO,01/03/2022,39,8,"20,512820512820515","26,25"
29/03/2022,EL HIERRO,02/03/2022,92,26,"28,26086956521739","26,775956284153004"
29/03/2022,EL HIERRO,03/03/2022,52,19,"36,53846153846154","29,083665338645417"
29/03/2022,EL HIERRO,04/03/2022,56,11,"19,642857142857142","30,141843971631207"
29/03/2022,EL HIERRO,05/03/2022,20,9,45,"29,64169381107492"
29/03/2022,EL HIERRO,06/03/2022,3,1,"33,333333333333336","29,523809523809526"
29/03/2022,EL HIERRO,07/03/2022,102,21,"20,58823529411765","30,225080385852092"
29/03/2022,EL HIERRO,08/03/2022,105,32,"30,476190476190474","26,0989010989011"
29/03/2022,EL HIERRO,09/03/2022,73,21,"28,767123287671232","27,674418604651162"
29/03/2022,EL HIERRO,10/03/2022,71,16,"22,535211267605632","27,73722627737226"
29/03/2022,EL HIERRO,11/03/2022,82,25,"30,48780487804878","25,813953488372093"
29/03/2022,EL HIERRO,12/03/2022,6,3,50,"27,412280701754387"
29/03/2022,EL HIERRO,13/03/2022,20,10,50,"26,923076923076923"
29/03/2022,EL HIERRO,14/03/2022,112,17,"15,178571428571429","27,886710239651418"
29/03/2022,EL HIERRO,15/03/2022,64,14,"21,875","26,439232409381663"
29/03/2022,EL HIERRO,16/03/2022,40,9,"22,5","24,766355140186917"
29/03/2022,EL HIERRO,17/03/2022,28,9,"32,142857142857146","23,79746835443038"
29/03/2022,EL HIERRO,18/03/2022,28,6,"21,428571428571427","24,71590909090909"
29/03/2022,EL HIERRO,19/03/2022,13,8,"61,53846153846154","22,818791946308725"
29/03/2022,EL HIERRO,20/03/2022,6,2,"33,333333333333336","23,934426229508198"
29/03/2022,EL HIERRO,21/03/2022,60,13,"21,666666666666668","22,33676975945017"
29/03/2022,EL HIERRO,22/03/2022,66,16,"24,242424242424242","25,523012552301257"
29/03/2022,EL HIERRO,23/03/2022,60,18,30,"26,141078838174273"
29/03/2022,EL HIERRO,24/03/2022,30,4,"13,333333333333334","27,586206896551722"
29/03/2022,EL HIERRO,25/03/2022,40,10,25,"25,475285171102662"
29/03/2022,EL HIERRO,26/03/2022,7,1,"14,285714285714286","25,818181818181817"
29/03/2022,EL HIERRO,27/03/2022,14,3,"21,428571428571427","23,79182156133829"
29/03/2022,EL HIERRO,28/03/2022,9,5,"55,55555555555556","23,465703971119133"
29/03/2022,LA PALMA,01/01/2021,18,0,0,"4,18168709444845"
29/03/2022,LA PALMA,02/01/2021,176,16,"9,090909090909092","3,823953823953824"
29/03/2022,LA PALMA,03/01/2021,113,5,"4,424778761061947","5,34412955465587"
29/03/2022,LA PALMA,04/01/2021,304,3,"0,986842105263158","5,499153976311336"
29/03/2022,LA PALMA,05/01/2021,217,11,"5,069124423963134","4,88"
29/03/2022,LA PALMA,06/01/2021,24,0,0,"4,195804195804196"
29/03/2022,LA PALMA,07/01/2021,150,13,"8,666666666666666","4,283054003724395"
29/03/2022,LA PALMA,08/01/2021,255,12,"4,705882352941177","4,790419161676646"
29/03/2022,LA PALMA,09/01/2021,222,15,"6,756756756756757","4,842615012106537"
29/03/2022,LA PALMA,10/01/2021,159,5,"3,144654088050315","4,591439688715953"
29/03/2022,LA PALMA,11/01/2021,210,2,"0,952380952380952","4,432757325319309"
29/03/2022,LA PALMA,12/01/2021,167,4,"2,395209580838323","4,688763136620857"
29/03/2022,LA PALMA,13/01/2021,152,2,"1,315789473684211","4,296545914069082"
29/03/2022,LA PALMA,14/01/2021,94,3,"3,191489361702128","4,030418250950571"
29/03/2022,LA PALMA,15/01/2021,160,10,"6,25","3,415409054805401"
29/03/2022,LA PALMA,16/01/2021,164,0,0,"3,52233676975945"
29/03/2022,LA PALMA,17/01/2021,39,2,"5,128205128205129","2,350813743218807"
29/03/2022,LA PALMA,18/01/2021,132,7,"5,303030303030303","2,332657200811359"
29/03/2022,LA PALMA,19/01/2021,155,5,"3,225806451612903","3,083700440528634"
29/03/2022,LA PALMA,20/01/2021,130,3,"2,307692307692308","3,236607142857143"
29/03/2022,LA PALMA,21/01/2021,119,0,0,"3,432494279176201"
29/03/2022,LA PALMA,22/01/2021,102,0,0,"3,003337041156841"
29/03/2022,LA PALMA,23/01/2021,99,2,"2,02020202020202","2,021403091557669"
29/03/2022,LA PALMA,24/01/2021,41,0,0,"2,448453608247423"
29/03/2022,LA PALMA,25/01/2021,120,3,"2,5","2,185089974293059"
29/03/2022,LA PALMA,26/01/2021,126,0,0,"1,697127937336815"
29/03/2022,LA PALMA,27/01/2021,85,1,"1,176470588235294","1,085481682496608"
29/03/2022,LA PALMA,28/01/2021,90,2,"2,222222222222222","0,867052023121387"
29/03/2022,LA PALMA,29/01/2021,132,2,"1,515151515151515","1,206636500754148"
29/03/2022,LA PALMA,30/01/2021,113,0,0,"1,443001443001443"
29/03/2022,LA PALMA,31/01/2021,42,1,"2,380952380952381","1,131541725601132"
29/03/2022,LA PALMA,01/02/2021,162,3,"1,851851851851852","1,271186440677966"
29/03/2022,LA PALMA,02/02/2021,142,0,0,"1,2"
29/03/2022,LA PALMA,03/02/2021,190,11,"5,789473684210527","1,174934725848564"
29/03/2022,LA PALMA,04/02/2021,196,3,"1,530612244897959","2,181400688863375"
29/03/2022,LA PALMA,05/02/2021,156,3,"1,923076923076923","2,047082906857728"
29/03/2022,LA PALMA,06/02/2021,180,3,"1,666666666666667","2,097902097902098"
29/03/2022,LA PALMA,07/02/2021,45,2,"4,444444444444445","2,247191011235955"
29/03/2022,LA PALMA,08/02/2021,195,4,"2,051282051282051","2,334267040149393"
29/03/2022,LA PALMA,09/02/2021,165,2,"1,212121212121212","2,355072463768116"
29/03/2022,LA PALMA,10/02/2021,125,3,"2,4","2,484472049689441"
29/03/2022,LA PALMA,11/02/2021,225,3,"1,333333333333333","1,883239171374765"
29/03/2022,LA PALMA,12/02/2021,233,6,"2,575107296137339","1,833180568285976"
29/03/2022,LA PALMA,13/02/2021,235,7,"2,978723404255319","1,969178082191781"
29/03/2022,LA PALMA,14/02/2021,95,5,"5,263157894736843","2,207686017988553"
29/03/2022,LA PALMA,15/02/2021,249,12,"4,819277108433735","2,356637863315004"
29/03/2022,LA PALMA,16/02/2021,262,4,"1,526717557251909","2,863602110022607"
29/03/2022,LA PALMA,17/02/2021,181,3,"1,657458563535912","2,808988764044944"
29/03/2022,LA PALMA,18/02/2021,177,8,"4,519774011299435","2,702702702702703"
29/03/2022,LA PALMA,19/02/2021,293,3,"1,023890784982935","3,142458100558659"
29/03/2022,LA PALMA,20/02/2021,159,4,"2,515723270440252","2,815013404825737"
29/03/2022,LA PALMA,21/02/2021,119,1,"0,840336134453782","2,754237288135593"
29/03/2022,LA PALMA,22/02/2021,181,7,"3,867403314917127","2,430555555555555"
29/03/2022,LA PALMA,23/02/2021,201,7,"3,482587064676617","2,186588921282799"
29/03/2022,LA PALMA,24/02/2021,255,5,"1,96078431372549","2,517162471395881"
29/03/2022,LA PALMA,25/02/2021,178,10,"5,617977528089888","2,527075812274368"
29/03/2022,LA PALMA,26/02/2021,196,2,"1,020408163265306","2,66955266955267"
29/03/2022,LA PALMA,27/02/2021,137,5,"3,64963503649635","2,792862684251358"
29/03/2022,LA PALMA,28/02/2021,64,3,"4,6875","2,920284135753749"
29/03/2022,LA PALMA,01/03/2021,184,13,"7,065217391304348","3,217821782178218"
29/03/2022,LA PALMA,02/03/2021,233,7,"3,004291845493562","3,703703703703704"
29/03/2022,LA PALMA,03/03/2021,253,6,"2,371541501976285","3,608660785886127"
29/03/2022,LA PALMA,04/03/2021,124,6,"4,838709677419355","3,694779116465864"
29/03/2022,LA PALMA,05/03/2021,140,3,"2,142857142857143","3,526448362720403"
29/03/2022,LA PALMA,06/03/2021,131,4,"3,053435114503817","3,788546255506608"
29/03/2022,LA PALMA,07/03/2021,89,7,"7,865168539325842","3,720106288751107"
29/03/2022,LA PALMA,08/03/2021,213,11,"5,164319248826291","3,986135181975737"
29/03/2022,LA PALMA,09/03/2021,167,3,"1,796407185628743","3,719357565511412"
29/03/2022,LA PALMA,10/03/2021,156,3,"1,923076923076923","3,581020590868397"
29/03/2022,LA PALMA,11/03/2021,160,9,"5,625","3,627450980392157"
29/03/2022,LA PALMA,12/03/2021,749,9,"1,201602136181575","3,787878787878788"
29/03/2022,LA PALMA,13/03/2021,315,6,"1,904761904761905","2,762762762762763"
29/03/2022,LA PALMA,14/03/2021,54,4,"7,407407407407407","2,595997836668469"
29/03/2022,LA PALMA,15/03/2021,188,7,"3,723404255319149","2,480705622932745"
29/03/2022,LA PALMA,16/03/2021,170,4,"2,352941176470588","2,291783119060928"
29/03/2022,LA PALMA,17/03/2021,152,2,"1,315789473684211","2,34375"
29/03/2022,LA PALMA,18/03/2021,121,6,"4,958677685950414","2,293064876957494"
29/03/2022,LA PALMA,19/03/2021,155,4,"2,580645161290323","2,172670097198399"
29/03/2022,LA PALMA,20/03/2021,176,1,"0,568181818181818","2,857142857142857"
29/03/2022,LA PALMA,21/03/2021,106,12,"11,320754716981131","2,755905511811024"
29/03/2022,LA PALMA,22/03/2021,172,2,"1,162790697674419","3,370786516853932"
29/03/2022,LA PALMA,23/03/2021,397,3,"0,755667506297229","2,946768060836502"
29/03/2022,LA PALMA,24/03/2021,189,3,"1,587301587301587","2,345582486317436"
29/03/2022,LA PALMA,25/03/2021,204,7,"3,431372549019608","2,355623100303951"
29/03/2022,LA PALMA,26/03/2021,269,6,"2,230483271375465","2,28734810578985"
29/03/2022,LA PALMA,27/03/2021,327,4,"1,223241590214067","2,247191011235955"
29/03/2022,LA PALMA,28/03/2021,206,1,"0,485436893203884","2,223557692307693"
29/03/2022,LA PALMA,29/03/2021,310,4,"1,290322580645161","1,473922902494331"
29/03/2022,LA PALMA,30/03/2021,189,1,"0,529100529100529","1,472134595162986"
29/03/2022,LA PALMA,31/03/2021,255,13,"5,098039215686274","1,53482880755608"
29/03/2022,LA PALMA,01/04/2021,146,5,"3,424657534246575","2,045454545454545"
29/03/2022,LA PALMA,02/04/2021,119,4,"3,361344537815126","1,99764982373678"
29/03/2022,LA PALMA,03/04/2021,129,1,"0,775193798449612","2,061855670103093"
29/03/2022,LA PALMA,04/04/2021,77,5,"6,493506493506493","2,141802067946824"
29/03/2022,LA PALMA,05/04/2021,280,6,"2,142857142857143","2,693877551020408"
29/03/2022,LA PALMA,06/04/2021,341,5,"1,466275659824047","2,928870292887029"
29/03/2022,LA PALMA,07/04/2021,151,1,"0,662251655629139","2,89532293986637"
29/03/2022,LA PALMA,08/04/2021,109,2,"1,834862385321101","2,172164119066774"
29/03/2022,LA PALMA,09/04/2021,188,5,"2,659574468085106","1,990049751243781"
29/03/2022,LA PALMA,10/04/2021,155,8,"5,161290322580645","1,96078431372549"
29/03/2022,LA PALMA,11/04/2021,59,2,"3,389830508474576","2,459646425826287"
29/03/2022,LA PALMA,12/04/2021,135,7,"5,185185185185185","2,260327357755261"
29/03/2022,LA PALMA,13/04/2021,190,4,"2,105263157894737","2,636203866432338"
29/03/2022,LA PALMA,14/04/2021,123,1,"0,813008130081301","2,938196555217832"
29/03/2022,LA PALMA,15/04/2021,107,7,"6,542056074766355","3,023983315954119"
29/03/2022,LA PALMA,16/04/2021,123,1,"0,813008130081301","3,55276907001045"
29/03/2022,LA PALMA,17/04/2021,103,0,0,"3,363228699551569"
29/03/2022,LA PALMA,18/04/2021,50,0,0,"2,619047619047619"
29/03/2022,LA PALMA,19/04/2021,120,2,"1,666666666666667","2,406738868832732"
29/03/2022,LA PALMA,20/04/2021,126,2,"1,587301587301587","1,838235294117647"
29/03/2022,LA PALMA,21/04/2021,95,3,"3,157894736842105","1,728723404255319"
29/03/2022,LA PALMA,22/04/2021,164,1,"0,609756097560976","2,07182320441989"
29/03/2022,LA PALMA,23/04/2021,114,0,0,"1,152368758002561"
29/03/2022,LA PALMA,24/04/2021,88,1,"1,136363636363637","1,036269430051813"
29/03/2022,LA PALMA,25/04/2021,41,6,"14,634146341463415","1,1889035667107"
29/03/2022,LA PALMA,26/04/2021,332,16,"4,819277108433735","2,005347593582888"
29/03/2022,LA PALMA,27/04/2021,266,5,"1,879699248120301","3,020833333333334"
29/03/2022,LA PALMA,28/04/2021,183,1,"0,546448087431694","2,909090909090909"
29/03/2022,LA PALMA,29/04/2021,118,2,"1,694915254237288","2,525252525252525"
29/03/2022,LA PALMA,30/04/2021,166,2,"1,204819277108434","2,714535901926445"
29/03/2022,LA PALMA,01/05/2021,146,1,"0,684931506849315","2,763819095477387"
29/03/2022,LA PALMA,02/05/2021,47,0,0,"2,635782747603834"
29/03/2022,LA PALMA,03/05/2021,167,0,0,"2,146263910969793"
29/03/2022,LA PALMA,04/05/2021,207,0,0,"1,0064043915828"
29/03/2022,LA PALMA,05/05/2021,165,2,"1,212121212121212","0,58027079303675"
29/03/2022,LA PALMA,06/05/2021,130,2,"1,538461538461539","0,688976377952756"
29/03/2022,LA PALMA,07/05/2021,124,0,0,"0,680933852140078"
29/03/2022,LA PALMA,08/05/2021,99,1,"1,01010101010101","0,50709939148073"
29/03/2022,LA PALMA,09/05/2021,63,2,"3,174603174603174","0,53248136315229"
29/03/2022,LA PALMA,10/05/2021,126,1,"0,793650793650794","0,732984293193717"
29/03/2022,LA PALMA,11/05/2021,124,3,"2,419354838709678","0,87527352297593"
29/03/2022,LA PALMA,12/05/2021,104,1,"0,961538461538462","1,323706377858003"
29/03/2022,LA PALMA,13/05/2021,90,1,"1,111111111111111","1,298701298701299"
29/03/2022,LA PALMA,14/05/2021,133,2,"1,503759398496241","1,232876712328767"
29/03/2022,LA PALMA,15/05/2021,96,0,0,"1,488497970230041"
29/03/2022,LA PALMA,16/05/2021,46,1,"2,173913043478261","1,358695652173913"
29/03/2022,LA PALMA,17/05/2021,116,2,"1,724137931034483","1,251738525730181"
29/03/2022,LA PALMA,18/05/2021,124,1,"0,806451612903226","1,410437235543018"
29/03/2022,LA PALMA,19/05/2021,204,9,"4,411764705882353","1,128349788434415"
29/03/2022,LA PALMA,20/05/2021,190,6,"3,157894736842105","1,977750309023486"
29/03/2022,LA PALMA,21/05/2021,88,2,"2,272727272727273","2,31023102310231"
29/03/2022,LA PALMA,22/05/2021,108,2,"1,851851851851852","2,430555555555555"
29/03/2022,LA PALMA,23/05/2021,79,2,"2,531645569620253","2,625570776255708"
29/03/2022,LA PALMA,24/05/2021,119,1,"0,840336134453782","2,64026402640264"
29/03/2022,LA PALMA,25/05/2021,107,0,0,"2,521929824561404"
29/03/2022,LA PALMA,26/05/2021,105,1,"0,952380952380952","2,458100558659218"
29/03/2022,LA PALMA,27/05/2021,106,0,0,"1,758793969849246"
29/03/2022,LA PALMA,28/05/2021,88,0,0,"1,123595505617978"
29/03/2022,LA PALMA,29/05/2021,134,2,"1,492537313432836","0,842696629213483"
29/03/2022,LA PALMA,30/05/2021,90,0,0,"0,813008130081301"
29/03/2022,LA PALMA,31/05/2021,105,0,0,"0,534045393858478"
29/03/2022,LA PALMA,01/06/2021,116,1,"0,862068965517241","0,408163265306122"
29/03/2022,LA PALMA,02/06/2021,47,0,0,"0,537634408602151"
29/03/2022,LA PALMA,03/06/2021,78,1,"1,282051282051282","0,43731778425656"
29/03/2022,LA PALMA,04/06/2021,85,2,"2,352941176470588","0,60790273556231"
29/03/2022,LA PALMA,05/06/2021,108,3,"2,777777777777778","0,916030534351145"
29/03/2022,LA PALMA,06/06/2021,63,0,0,"1,112877583465819"
29/03/2022,LA PALMA,07/06/2021,85,1,"1,176470588235294","1,162790697674419"
29/03/2022,LA PALMA,08/06/2021,118,1,"0,847457627118644","1,374570446735395"
29/03/2022,LA PALMA,09/06/2021,83,0,0,"1,36986301369863"
29/03/2022,LA PALMA,10/06/2021,67,0,0,"1,290322580645161"
29/03/2022,LA PALMA,11/06/2021,50,0,0,"1,149425287356322"
29/03/2022,LA PALMA,12/06/2021,94,2,"2,127659574468085","0,871080139372822"
29/03/2022,LA PALMA,13/06/2021,70,0,0,"0,714285714285714"
29/03/2022,LA PALMA,14/06/2021,94,0,0,"0,705467372134039"
29/03/2022,LA PALMA,15/06/2021,90,0,0,"0,520833333333333"
29/03/2022,LA PALMA,16/06/2021,85,0,0,"0,364963503649635"
29/03/2022,LA PALMA,17/06/2021,68,0,0,"0,363636363636364"
29/03/2022,LA PALMA,18/06/2021,50,2,4,"0,362976406533575"
29/03/2022,LA PALMA,19/06/2021,84,0,0,"0,725952813067151"
29/03/2022,LA PALMA,20/06/2021,87,1,"1,149425287356322","0,369685767097967"
29/03/2022,LA PALMA,21/06/2021,97,0,0,"0,537634408602151"
29/03/2022,LA PALMA,22/06/2021,111,0,0,"0,53475935828877"
29/03/2022,LA PALMA,23/06/2021,102,0,0,"0,515463917525773"
29/03/2022,LA PALMA,24/06/2021,58,0,0,"0,500834724540902"
29/03/2022,LA PALMA,25/06/2021,76,1,"1,315789473684211","0,509337860780985"
29/03/2022,LA PALMA,26/06/2021,146,2,"1,36986301369863","0,32520325203252"
29/03/2022,LA PALMA,27/06/2021,48,0,0,"0,590841949778434"
29/03/2022,LA PALMA,28/06/2021,115,2,"1,739130434782609","0,470219435736677"
29/03/2022,LA PALMA,29/06/2021,142,1,"0,704225352112676","0,76219512195122"
29/03/2022,LA PALMA,30/06/2021,111,2,"1,801801801801802","0,873362445414847"
29/03/2022,LA PALMA,01/07/2021,115,1,"0,869565217391304","1,149425287356322"
29/03/2022,LA PALMA,02/07/2021,87,0,0,"1,195219123505976"
29/03/2022,LA PALMA,03/07/2021,98,1,"1,020408163265306","1,047120418848168"
29/03/2022,LA PALMA,04/07/2021,70,1,"1,428571428571429","0,977653631284916"
29/03/2022,LA PALMA,05/07/2021,151,1,"0,662251655629139","1,084010840108401"
29/03/2022,LA PALMA,06/07/2021,145,7,"4,827586206896552","0,904392764857881"
29/03/2022,LA PALMA,07/07/2021,372,41,"11,021505376344086","1,673101673101673"
29/03/2022,LA PALMA,08/07/2021,614,27,"4,397394136807818","5,009633911368016"
29/03/2022,LA PALMA,09/07/2021,285,16,"5,614035087719298","5,074821080026025"
29/03/2022,LA PALMA,10/07/2021,300,20,"6,666666666666667","5,417867435158501"
29/03/2022,LA PALMA,11/07/2021,275,12,"4,363636363636363","5,833763551884357"
29/03/2022,LA PALMA,12/07/2021,361,18,"4,986149584487535","5,788982259570495"
29/03/2022,LA PALMA,13/07/2021,440,14,"3,181818181818182","5,994897959183674"
29/03/2022,LA PALMA,14/07/2021,368,12,"3,260869565217391","5,591235360785795"
29/03/2022,LA PALMA,15/07/2021,357,15,"4,201680672268908","4,502459326522891"
29/03/2022,LA PALMA,16/07/2021,521,22,"4,222648752399232","4,484492875104778"
29/03/2022,LA PALMA,17/07/2021,406,16,"3,940886699507389","4,309687261632342"
29/03/2022,LA PALMA,18/07/2021,262,23,"8,778625954198473","3,995601173020528"
29/03/2022,LA PALMA,19/07/2021,357,17,"4,761904761904762","4,419889502762431"
29/03/2022,LA PALMA,20/07/2021,457,23,"5,032822757111598","4,389524160826263"
29/03/2022,LA PALMA,21/07/2021,452,14,"3,097345132743363","4,69208211143695"
29/03/2022,LA PALMA,22/07/2021,352,25,"7,102272727272728","4,623044096728307"
29/03/2022,LA PALMA,23/07/2021,500,41,"8,2","4,987531172069826"
29/03/2022,LA PALMA,24/07/2021,437,8,"1,830663615560641","5,70710696338837"
29/03/2022,LA PALMA,25/07/2021,222,5,"2,252252252252252","5,360312389066383"
