fecha,isla,tmed,prec,tmin,tmax,dir,velmedia,racha,sol,presMax,presMin,hrMedia,hrMax,hrMin
2021-01-29,TENERIFE,19.2,0.0,15.4,23.1,20.0,1.4,5.0,10.2,1021.1,1017.8,76.0,94.0,56.0
2021-01-29,LA GOMERA,22.5,0.0,18.6,26.4,25.0,0.3,7.8,9.9,999.3,995.8,40.0,88.0,17.0
2021-01-29,LA PALMA,18.4,0.0,15.7,21.0,2.0,2.8,11.7,7.6,1021.4,1017.3,86.0,94.0,76.0
2021-01-29,GRAN CANARIA,20.1,0.0,16.0,24.2,99.0,3.9,8.3,10.2,1019.8,1016.5,71.0,92.0,34.0
2021-01-29,EL HIERRO,21.5,0.0,17.2,25.8,33.0,3.9,10.8,8.3,1022.2,1018.5,74.0,92.0,26.0
2021-01-30,FUERTEVENTURA,18.6,0.0,16.5,20.8,99.0,6.1,12.8,7.8,1022.9,1020.4,77.0,92.0,68.0
2021-01-30,LA PALMA,18.2,0.0,15.6,20.9,1.0,5.0,10.8,4.7,1022.6,1019.5,75.0,89.0,66.0
2021-01-30,GRAN CANARIA,18.6,0.1,15.6,21.6,99.0,9.7,16.9,9.3,1020.9,1018.2,73.0,91.0,62.0
2021-01-30,LA GOMERA,19.8,0.0,16.1,23.4,23.0,1.7,9.2,9.7,999.7,997.3,74.0,90.0,19.0
2021-01-30,EL HIERRO,19.6,0.0,17.5,21.6,99.0,5.8,11.7,6.4,1023.5,1019.9,79.0,89.0,70.0
2021-01-30,LANZAROTE,17.8,0.0,13.0,22.6,5.0,6.4,13.3,9.4,1024.1,1021.5,76.0,96.0,57.0
2021-01-30,TENERIFE,19.1,0.0,15.8,22.4,31.0,2.5,10.6,10.2,1022.0,1019.5,68.0,86.0,54.0
2021-01-31,LA GOMERA,18.6,0.0,15.9,21.4,26.0,3.3,8.3,9.6,999.6,995.1,81.0,91.0,72.0
2021-01-31,FUERTEVENTURA,20.1,0.0,16.5,23.7,3.0,6.1,14.4,9.6,1022.1,1017.2,67.0,93.0,50.0
2021-01-31,GRAN CANARIA,19.8,0.05,16.4,23.2,2.0,11.4,18.6,9.8,1020.3,1015.7,72.0,94.0,42.0
2021-01-31,LA PALMA,19.0,0.2,16.5,21.4,2.0,5.8,10.3,7.9,1022.4,1018.6,78.0,93.0,65.0
2021-01-31,TENERIFE,21.3,0.0,17.0,25.6,5.0,1.9,7.5,10.0,1022.0,1017.2,55.0,88.0,35.0
2021-01-31,LANZAROTE,19.4,0.0,15.9,22.9,35.0,9.7,20.0,9.9,1023.1,1017.8,70.0,90.0,53.0
2021-01-31,EL HIERRO,19.4,0.0,18.2,20.6,1.0,6.4,12.8,7.1,1022.8,1019.1,81.0,88.0,72.0
2021-02-01,LANZAROTE,21.0,0.0,16.1,25.9,2.0,8.3,15.3,9.9,1019.5,1016.8,69.0,92.0,40.0
2021-02-01,GRAN CANARIA,21.4,0.0,17.9,24.8,2.0,9.4,16.9,9.9,1017.4,1013.6,54.0,82.0,37.0
2021-02-01,EL HIERRO,19.8,0.0,18.5,21.1,5.0,6.1,13.9,7.0,1020.4,1016.2,80.0,85.0,75.0
2021-02-01,TENERIFE,19.8,0.0,17.0,22.5,9.0,1.9,6.7,10.0,1019.3,1015.7,63.0,75.0,55.0
2021-02-01,FUERTEVENTURA,18.9,0.0,16.1,21.7,3.0,7.2,12.8,9.8,1019.1,1016.1,77.0,88.0,70.0
2021-02-01,LA GOMERA,19.4,0.0,15.8,23.1,25.0,2.8,7.2,9.0,997.6,993.3,62.0,88.0,52.0
2021-02-01,LA PALMA,19.3,0.0,16.9,21.7,99.0,4.7,7.8,9.4,1019.6,1015.6,79.0,87.0,70.0
2021-02-02,LA PALMA,18.2,0.0,16.2,20.2,36.0,4.2,11.4,4.2,1017.5,1013.9,79.0,86.0,71.0
2021-02-02,LANZAROTE,17.5,0.0,13.4,21.6,99.0,4.4,9.7,7.8,1019.2,1015.7,81.0,94.0,67.0
2021-02-02,TENERIFE,18.4,0.0,15.6,21.2,9.0,2.8,5.8,8.0,1017.6,1014.2,75.0,85.0,62.0
2021-02-02,EL HIERRO,19.6,0.0,17.7,21.4,99.0,4.4,11.4,8.2,1018.4,1015.2,76.0,86.0,70.0
2021-02-02,LA GOMERA,18.9,0.0,16.4,21.4,23.0,3.6,10.8,9.4,995.4,992.4,76.0,88.0,62.0
2021-02-02,FUERTEVENTURA,18.8,0.0,17.6,20.0,3.0,3.9,11.4,3.5,1018.0,1014.8,79.0,87.0,73.0
2021-02-02,GRAN CANARIA,18.4,0.0,16.2,20.6,1.0,5.0,11.4,8.1,1016.1,1012.8,77.0,86.0,67.0
2021-02-03,LA GOMERA,17.6,0.0,15.0,20.1,23.0,2.2,6.7,2.6,994.5,990.1,74.0,85.0,63.0
2021-02-03,LANZAROTE,16.8,0.0,13.1,20.4,34.0,3.1,6.7,9.0,1018.1,1013.4,75.0,93.0,66.0
2021-02-03,GRAN CANARIA,18.0,0.0,15.2,20.9,99.0,6.1,10.8,9.7,1014.7,1010.6,71.0,84.0,62.0
2021-02-03,FUERTEVENTURA,18.6,0.0,16.6,20.7,29.0,4.2,8.9,8.4,1016.7,1012.2,72.0,83.0,63.0
2021-02-03,TENERIFE,18.4,0.05,14.8,22.0,32.0,3.1,9.7,8.6,1015.9,1011.7,69.0,81.0,54.0
2021-02-03,LA PALMA,17.8,0.1,16.4,19.2,2.0,3.1,8.9,0.6,1015.4,1011.6,70.0,89.0,66.0
2021-02-03,EL HIERRO,19.1,2.9,17.4,20.8,34.0,5.6,11.4,7.9,1016.7,1013.0,65.0,78.0,57.0
2021-02-04,GRAN CANARIA,16.2,2.5,13.9,18.4,9.0,3.3,12.8,1.4,1010.8,1004.1,79.0,88.0,61.0
2021-02-04,EL HIERRO,16.5,8.7,13.9,19.1,33.0,9.2,18.1,5.4,1013.1,1007.5,64.0,90.0,48.0
2021-02-04,LANZAROTE,15.0,3.1,12.2,17.8,31.0,4.4,16.9,0.9,1013.4,1006.3,77.0,93.0,58.0
2021-02-04,FUERTEVENTURA,15.8,2.8,13.4,18.1,30.0,5.6,16.9,0.8,1012.2,1005.6,75.0,88.0,64.0
2021-02-04,LA PALMA,17.6,3.0,14.9,20.4,2.0,2.8,14.4,6.3,1011.6,1004.3,54.0,90.0,36.0
2021-02-04,LA GOMERA,17.0,3.8,14.4,19.7,26.0,4.7,15.0,9.1,990.7,984.3,62.0,88.0,42.0
2021-02-04,TENERIFE,16.4,10.1,14.0,18.9,30.0,3.3,15.6,5.0,1011.7,1005.3,71.0,84.0,53.0
2021-02-05,EL HIERRO,14.9,2.3,12.5,17.3,34.0,9.7,23.3,5.7,1014.8,1006.8,70.0,85.0,52.0
2021-02-05,GRAN CANARIA,15.0,2.3,12.0,18.1,6.0,7.5,16.9,6.0,1011.2,1003.6,66.0,81.0,44.0
2021-02-05,LA PALMA,14.0,2.9,11.0,17.0,36.0,6.1,20.0,3.0,1013.4,1004.2,75.0,85.0,42.0
2021-02-05,LANZAROTE,15.2,13.2,11.8,18.7,34.0,6.4,13.9,6.9,1012.5,1005.0,82.0,97.0,54.0
2021-02-05,FUERTEVENTURA,15.4,2.1,12.4,18.4,28.0,4.4,12.8,3.7,1012.0,1004.2,69.0,87.0,54.0
2021-02-05,LA GOMERA,14.1,0.8,10.8,17.4,25.0,2.5,10.3,7.7,992.0,983.5,63.0,83.0,48.0
2021-02-05,TENERIFE,14.5,30.8,11.8,17.2,30.0,3.1,16.7,2.4,1013.1,1004.9,79.0,86.0,59.0
2021-02-06,LA GOMERA,16.5,0.8,13.0,20.0,5.0,1.9,11.9,8.4,996.2,990.9,61.0,73.0,46.0
2021-02-06,GRAN CANARIA,15.8,0.8,11.6,20.0,9.0,6.1,16.4,7.5,1016.3,1010.8,62.0,84.0,45.0
2021-02-06,FUERTEVENTURA,16.0,0.6,11.4,20.5,34.0,6.1,15.0,8.0,1017.7,1011.2,66.0,84.0,44.0
2021-02-06,LA PALMA,16.4,0.0,13.1,19.8,2.0,7.5,21.7,8.6,1017.5,1012.7,63.0,74.0,46.0
2021-02-06,LANZAROTE,14.6,1.2,10.5,18.6,35.0,7.8,15.3,7.5,1018.4,1012.0,77.0,98.0,54.0
2021-02-06,EL HIERRO,18.3,0.2,16.7,19.9,99.0,8.3,16.4,6.4,1019.1,1014.4,62.0,76.0,53.0
2021-02-06,TENERIFE,16.6,1.5,13.4,19.8,29.0,3.9,12.5,3.4,1017.6,1012.5,65.0,75.0,53.0
2021-02-07,TENERIFE,18.4,0.0,14.9,22.0,27.0,2.2,8.3,8.8,1019.4,1016.7,63.0,74.0,50.0
2021-02-07,EL HIERRO,18.4,0.0,16.9,19.9,3.0,5.6,13.3,8.4,1020.6,1017.7,67.0,74.0,60.0
2021-02-07,FUERTEVENTURA,17.2,0.0,13.8,20.7,35.0,5.3,11.4,4.3,1019.6,1016.6,63.0,83.0,46.0
2021-02-07,LA GOMERA,16.8,0.0,13.4,20.1,3.0,2.5,9.7,8.9,997.7,994.6,63.0,77.0,54.0
2021-02-07,GRAN CANARIA,17.6,0.0,14.4,20.7,99.0,7.2,13.3,7.4,1018.5,1015.5,63.0,83.0,53.0
2021-02-07,LANZAROTE,16.4,0.0,12.4,20.4,99.0,4.4,10.3,5.8,1020.8,1017.6,70.0,90.0,54.0
2021-02-07,LA PALMA,16.6,0.0,13.6,19.7,3.0,5.0,10.8,4.4,1019.0,1016.5,67.0,76.0,59.0
2021-02-08,FUERTEVENTURA,18.6,0.0,15.9,21.4,28.0,4.2,9.7,4.9,1019.5,1015.9,64.0,79.0,56.0
2021-02-08,TENERIFE,18.0,0.0,14.6,21.5,28.0,2.2,7.8,9.6,1019.2,1015.8,68.0,79.0,59.0
2021-02-08,LANZAROTE,18.0,0.0,14.5,21.4,32.0,3.9,9.2,4.4,1020.6,1017.1,70.0,85.0,54.0
2021-02-08,LA PALMA,17.4,0.0,14.7,20.2,3.0,4.4,9.7,4.9,1018.8,1015.4,76.0,86.0,59.0
2021-02-08,EL HIERRO,18.2,0.0,16.6,19.8,99.0,5.6,9.7,7.7,1020.3,1017.1,78.0,86.0,62.0
2021-02-08,GRAN CANARIA,18.2,0.0,15.1,21.3,3.0,6.4,12.8,7.0,1018.2,1014.4,67.0,77.0,57.0
2021-02-08,LA GOMERA,17.0,0.0,14.8,19.2,19.0,2.5,6.1,4.3,997.4,994.3,73.0,79.0,66.0
2021-02-09,GRAN CANARIA,17.6,0.0,13.6,21.7,99.0,4.4,8.3,8.9,1017.4,1014.5,63.0,79.0,50.0
2021-02-09,LA PALMA,18.4,0.0,15.4,21.4,25.0,2.5,7.2,7.9,1017.4,1015.0,63.0,74.0,55.0
2021-02-09,LA GOMERA,17.4,0.0,13.7,21.2,23.0,1.9,6.7,10.0,996.7,993.8,67.0,81.0,56.0
2021-02-09,TENERIFE,19.0,0.0,15.6,22.3,27.0,2.8,8.1,8.4,1018.3,1015.7,61.0,78.0,53.0
2021-02-09,LANZAROTE,18.8,0.0,13.6,23.9,32.0,3.3,9.2,8.2,1019.8,1017.0,69.0,92.0,51.0
2021-02-09,EL HIERRO,18.8,0.0,15.7,21.8,31.0,3.6,10.3,9.4,1019.4,1016.6,60.0,74.0,51.0
2021-02-09,FUERTEVENTURA,18.8,0.0,14.9,22.7,99.0,3.9,7.8,7.5,1018.8,1015.7,70.0,84.0,51.0
2021-02-10,LANZAROTE,17.5,0.0,13.9,21.1,31.0,3.1,7.2,5.3,1020.2,1017.5,78.0,94.0,69.0
2021-02-10,LA GOMERA,17.7,0.0,14.7,20.7,22.0,2.8,6.1,5.6,996.7,994.0,75.0,84.0,65.0
2021-02-10,GRAN CANARIA,17.7,0.0,14.2,21.2,6.0,4.4,7.2,9.100000000000001,1017.3,1014.9,71.0,82.0,60.0
2021-02-10,TENERIFE,18.7,0.0,14.8,22.6,17.0,2.2,5.3,8.2,1018.3,1015.9,69.0,78.0,59.0
2021-02-10,LA PALMA,17.8,0.0,15.4,20.3,4.0,1.7,5.8,2.4,1017.4,1015.0,71.0,90.0,66.0
2021-02-10,FUERTEVENTURA,18.6,0.0,15.3,22.0,35.0,3.6,8.3,3.7,1019.0,1015.8,73.0,88.0,58.0
2021-02-10,EL HIERRO,18.5,0.0,15.4,21.6,99.0,2.5,6.7,7.5,1019.2,1016.7,69.0,85.0,57.0
2021-02-11,LANZAROTE,17.6,0.0,13.9,21.2,35.0,3.6,10.3,3.7,1020.9,1018.3,75.0,95.0,57.0
2021-02-11,LA PALMA,17.8,0.0,15.0,20.5,3.5,3.1,8.3,2.8,1019.0,1015.9,73.0,83.0,63.0
2021-02-11,LA GOMERA,18.2,0.0,14.8,21.5,23.0,3.1,7.2,9.9,997.7,994.8,74.0,88.0,54.0
2021-02-11,GRAN CANARIA,17.3,0.1,12.7,21.9,3.0,6.1,13.3,9.3,1017.8,1015.4,64.0,81.0,52.0
2021-02-11,FUERTEVENTURA,19.6,0.0,16.7,22.6,99.0,4.7,10.3,5.1,1019.6,1017.1,64.0,80.0,52.0
2021-02-11,TENERIFE,19.6,0.0,15.8,23.5,31.0,2.8,7.8,9.4,1019.3,1016.5,58.0,76.0,47.0
2021-02-11,EL HIERRO,18.9,0.0,16.3,21.5,99.0,4.4,8.9,9.3,1020.3,1017.5,71.0,79.0,58.0
2021-02-12,EL HIERRO,19.4,0.2,17.5,21.2,3.0,5.6,12.5,6.7,1021.5,1019.1,75.0,87.0,68.0
2021-02-12,LA GOMERA,19.3,0.0,15.8,22.8,5.0,2.5,9.2,10.2,998.3,996.1,65.0,81.0,46.0
2021-02-12,FUERTEVENTURA,19.8,0.0,17.6,21.9,99.0,8.1,11.7,8.0,1020.4,1018.0,72.0,82.0,61.0
2021-02-12,LA PALMA,18.6,0.0,16.1,21.1,3.0,4.7,10.8,6.7,1020.1,1017.9,73.0,81.0,61.0
2021-02-12,LANZAROTE,19.2,0.0,15.4,22.9,2.0,5.6,12.8,6.7,1021.6,1019.1,69.0,88.0,54.0
2021-02-12,TENERIFE,20.4,0.05,17.5,23.2,1.0,2.5,7.5,7.8,1020.2,1018.3,60.0,73.0,49.0
2021-02-12,GRAN CANARIA,19.4,0.1,16.6,22.1,1.0,8.6,16.1,9.0,1018.8,1016.7,69.0,92.0,55.0
2021-02-13,EL HIERRO,19.8,0.0,18.3,21.2,2.0,7.2,11.7,7.2,1021.1,1018.3,74.0,81.0,66.0
2021-02-13,TENERIFE,19.0,0.0,16.3,21.7,10.0,3.3,9.7,10.0,1020.0,1017.0,62.0,73.0,53.0
2021-02-13,GRAN CANARIA,19.5,0.0,16.9,22.1,99.0,10.0,15.3,8.9,1018.5,1015.9,67.0,80.0,54.0
2021-02-13,LA PALMA,18.5,0.0,15.9,21.1,3.0,5.3,10.3,3.3,1020.0,1017.4,70.0,78.0,55.0
2021-02-13,LA GOMERA,18.6,0.0,15.7,21.5,1.0,3.6,10.8,10.2,997.8,995.1,72.0,83.0,64.0
2021-02-13,FUERTEVENTURA,19.4,0.0,17.2,21.5,3.0,7.8,12.5,6.0,1020.2,1017.4,73.0,82.0,65.0
2021-02-13,LANZAROTE,19.1,0.0,14.7,23.5,99.0,6.7,12.5,9.8,1021.1,1018.7,71.0,89.0,56.0
2021-02-14,LA PALMA,18.0,0.0,14.9,21.1,29.0,4.4,7.2,9.8,1018.2,1016.0,71.0,80.0,62.0
2021-02-14,TENERIFE,17.8,0.0,14.5,21.0,10.0,3.1,8.6,10.3,1018.5,1016.3,66.0,80.0,56.0
2021-02-14,GRAN CANARIA,18.0,0.0,15.3,20.7,3.0,7.8,13.3,10.4,1017.3,1014.7,74.0,86.0,60.0
2021-02-14,LA GOMERA,18.4,0.0,15.1,21.7,22.0,3.1,8.3,10.4,996.9,993.8,76.0,89.0,67.0
2021-02-14,EL HIERRO,19.2,0.0,17.6,20.8,99.0,6.7,9.7,8.5,1019.4,1016.9,75.0,80.0,68.0
2021-02-14,FUERTEVENTURA,18.6,0.0,16.8,20.4,99.0,5.6,10.3,6.4,1019.4,1016.8,76.0,91.0,69.0
2021-02-14,LANZAROTE,17.2,0.0,13.0,21.5,99.0,3.3,9.2,8.4,1020.7,1017.7,75.0,93.0,62.0
2021-02-15,GRAN CANARIA,20.2,0.0,15.1,25.3,36.0,2.2,9.7,10.1,1019.1,1015.2,46.0,88.0,16.0
2021-02-15,TENERIFE,19.5,0.0,14.8,24.2,11.0,1.9,5.3,10.3,1019.6,1016.5,60.0,76.0,35.0
2021-02-15,LANZAROTE,19.1,0.0,13.4,24.8,8.0,3.3,8.3,8.5,1022.5,1019.0,52.0,96.0,22.0
2021-02-15,LA GOMERA,20.1,0.0,14.4,25.8,7.0,5.3,15.6,9.7,997.3,993.5,40.0,89.0,17.0
2021-02-15,LA PALMA,20.5,0.0,15.0,26.0,22.0,3.3,9.2,9.7,1018.1,1015.1,62.0,89.0,18.0
2021-02-15,FUERTEVENTURA,19.2,0.0,15.2,23.3,3.0,3.9,8.3,7.4,1021.2,1017.8,57.0,89.0,34.0
2021-02-15,EL HIERRO,21.4,0.0,16.8,26.0,99.0,5.0,10.3,9.7,1019.5,1016.6,57.0,87.0,18.0
2021-02-16,LANZAROTE,18.2,0.0,14.0,22.4,3.0,3.9,10.3,10.3,1024.2,1018.9,52.0,95.0,25.0
2021-02-16,TENERIFE,20.2,0.0,16.9,23.4,10.0,3.6,8.6,9.6,1020.5,1016.8,47.0,62.0,32.0
2021-02-16,EL HIERRO,20.6,0.0,17.6,23.6,15.0,6.9,11.7,8.5,1020.5,1016.4,53.0,62.0,26.0
2021-02-16,LA PALMA,20.6,0.0,16.7,24.5,16.0,1.9,13.9,8.0,1018.9,1015.4,43.0,60.0,30.0
2021-02-16,LA GOMERA,20.6,0.0,17.5,23.7,8.0,4.7,11.9,6.2,998.7,994.3,46.0,58.0,17.0
2021-02-16,FUERTEVENTURA,19.0,0.0,16.3,21.8,4.0,5.0,11.4,9.6,1022.9,1017.2,53.0,82.0,37.0
2021-02-16,GRAN CANARIA,19.6,0.0,17.2,22.0,99.0,3.1,9.2,9.4,1020.4,1015.1,39.0,55.0,20.0
2021-02-17,FUERTEVENTURA,18.0,0.0,15.8,20.3,10.0,6.4,12.8,9.0,1018.9,1015.0,44.0,81.0,25.0
2021-02-17,TENERIFE,19.2,0.0,16.0,22.5,5.0,3.3,8.9,9.6,1018.0,1014.0,58.0,77.0,39.0
2021-02-17,LA GOMERA,18.5,0.0,16.0,21.0,8.0,3.9,9.7,8.2,995.6,992.2,50.0,64.0,17.0
2021-02-17,LANZAROTE,18.0,0.0,14.9,21.0,1.0,5.0,12.5,10.2,1020.4,1016.4,44.0,89.0,24.0
2021-02-17,LA PALMA,19.2,0.0,16.2,22.3,3.0,4.4,7.8,8.9,1016.4,1013.4,57.0,66.0,29.0
2021-02-17,EL HIERRO,19.0,0.0,16.3,21.8,99.0,4.7,10.3,8.9,1017.6,1014.9,49.0,74.0,34.0
2021-02-17,GRAN CANARIA,18.1,0.0,15.2,21.0,10.0,3.3,9.7,9.6,1016.9,1013.0,50.0,73.0,27.0
2021-02-18,LANZAROTE,18.2,0.0,13.0,23.4,7.0,4.2,9.7,9.7,1018.1,1015.6,63.0,93.0,20.0
2021-02-18,LA GOMERA,18.6,0.0,14.6,22.6,24.0,2.8,5.6,8.6,994.5,991.9,46.0,65.0,29.0
2021-02-18,LA PALMA,18.7,0.0,15.9,21.5,34.0,3.3,7.8,9.4,1015.7,1013.5,49.0,67.0,32.0
2021-02-18,EL HIERRO,19.6,0.0,17.9,21.2,34.0,5.0,10.3,9.6,1017.0,1014.9,58.0,73.0,50.0
2021-02-18,GRAN CANARIA,18.4,0.0,15.4,21.3,5.0,5.8,10.3,10.2,1014.9,1012.5,62.0,77.0,32.0
2021-02-18,TENERIFE,18.2,0.0,14.9,21.4,8.0,3.3,8.9,9.5,1016.1,1013.4,51.0,65.0,38.0
2021-02-18,FUERTEVENTURA,18.6,0.0,16.1,21.0,99.0,5.3,8.3,8.6,1017.0,1014.5,71.0,85.0,59.0
2021-02-19,FUERTEVENTURA,17.0,0.0,13.8,20.3,32.0,3.3,6.1,9.5,1016.8,1013.9,78.0,90.0,47.0
2021-02-19,LANZAROTE,16.2,0.0,10.7,21.6,12.0,2.5,6.1,10.2,1017.9,1015.2,63.0,84.0,30.0
2021-02-19,LA PALMA,17.2,0.0,13.9,20.6,13.0,3.3,6.7,9.4,1015.6,1012.3,71.0,81.0,58.0
2021-02-19,EL HIERRO,18.4,0.0,14.7,22.0,99.0,2.5,10.3,9.6,1017.5,1014.3,67.0,74.0,27.0
2021-02-19,TENERIFE,18.4,0.0,14.7,22.2,27.0,2.2,5.3,10.4,1016.2,1013.3,48.0,65.0,29.0
2021-02-19,LA GOMERA,18.1,0.0,14.2,22.0,23.0,3.3,10.3,8.6,994.9,991.7,52.0,71.0,22.0
2021-02-19,GRAN CANARIA,18.1,0.0,13.7,22.5,5.0,3.1,6.7,10.1,1015.0,1012.3,47.0,73.0,26.0
2021-02-20,LA GOMERA,17.4,1.7,14.8,19.9,23.0,7.5,18.6,3.0,992.4,987.2,79.0,96.0,29.0
2021-02-20,FUERTEVENTURA,18.4,0.8,12.3,24.6,99.0,6.9,18.6,5.9,1015.0,1007.0,47.0,89.0,30.0
2021-02-20,LANZAROTE,16.9,0.5,12.0,21.8,99.0,6.7,18.1,6.5,1016.1,1008.8,76.0,95.0,50.0
2021-02-20,EL HIERRO,19.4,1.3,15.0,23.7,99.0,5.8,20.0,5.5,1014.9,1008.6,66.0,83.0,52.0
2021-02-20,GRAN CANARIA,19.4,0.0,13.2,25.6,99.0,6.9,18.9,6.3,1013.5,1004.7,50.0,84.0,16.0
2021-02-20,TENERIFE,18.9,7.0,14.9,22.9,32.0,1.9,24.2,5.6,1013.8,1006.2,67.0,83.0,49.0
2021-02-20,LA PALMA,19.0,5.0,14.7,23.2,25.0,9.7,27.8,2.8,1012.4,1002.7,63.0,86.0,36.0
2021-02-21,LA GOMERA,17.8,0.0,15.0,20.7,33.0,2.5,12.8,8.6,996.0,989.0,64.0,77.0,52.0
2021-02-21,LANZAROTE,17.5,0.0,13.2,21.8,32.0,4.4,13.3,9.1,1019.5,1011.3,56.0,91.0,40.0
2021-02-21,FUERTEVENTURA,18.4,0.0,14.8,22.0,34.0,4.4,11.7,7.5,1018.3,1010.4,58.0,90.0,39.0
2021-02-21,TENERIFE,20.1,0.0,16.9,23.3,34.0,2.8,14.7,9.2,1017.4,1010.3,56.0,78.0,41.0
2021-02-21,LA PALMA,18.0,0.0,15.0,21.1,4.0,3.1,11.4,7.4,1016.9,1008.9,59.0,73.0,46.0
2021-02-21,GRAN CANARIA,19.0,0.0,16.2,21.8,3.0,8.6,15.0,5.3,1016.6,1008.8,56.0,86.0,42.0
2021-02-21,EL HIERRO,19.3,0.0,17.6,21.0,32.0,6.9,16.1,8.7,1018.5,1011.9,58.0,76.0,50.0
2021-02-22,LA PALMA,18.4,0.0,14.5,22.3,99.0,2.8,5.8,8.0,1019.5,1015.2,71.0,83.0,60.0
2021-02-22,GRAN CANARIA,17.9,0.0,15.0,20.8,99.0,3.6,8.3,9.8,1019.1,1015.3,66.0,76.0,56.0
2021-02-22,FUERTEVENTURA,16.5,0.0,12.7,20.3,33.0,3.6,6.1,10.7,1020.9,1017.1,69.0,81.0,59.0
2021-02-22,LA GOMERA,19.0,0.0,14.7,23.2,11.0,1.9,5.3,8.2,998.5,994.4,72.0,80.0,56.0
2021-02-22,LANZAROTE,16.4,0.0,11.7,21.2,34.0,1.9,6.1,10.2,1022.0,1018.2,71.0,90.0,54.0
2021-02-22,EL HIERRO,18.4,0.0,15.7,21.0,27.0,1.9,7.2,10.1,1020.9,1017.0,66.0,75.0,41.0
2021-02-22,TENERIFE,19.0,0.0,15.5,22.4,29.0,1.9,6.1,7.8,1020.3,1016.1,69.0,81.0,54.0
2021-02-23,LA GOMERA,18.6,0.0,14.9,22.2,22.0,3.6,9.2,10.5,999.1,996.5,75.0,85.0,60.0
2021-02-23,FUERTEVENTURA,18.2,0.0,14.8,21.5,5.0,4.2,7.8,9.9,1021.9,1019.4,80.0,89.0,70.0
2021-02-23,LANZAROTE,18.3,0.0,14.0,22.6,8.0,5.0,10.8,8.7,1023.1,1020.2,75.0,96.0,60.0
2021-02-23,EL HIERRO,19.2,0.0,17.1,21.3,36.0,3.3,9.7,8.4,1022.1,1019.2,73.0,81.0,68.0
2021-02-23,LA PALMA,18.5,0.0,15.3,21.7,99.0,2.5,6.1,4.2,1020.8,1017.8,71.0,78.0,54.0
2021-02-23,TENERIFE,19.0,0.0,15.6,22.4,6.0,3.6,9.2,9.7,1021.4,1018.6,65.0,78.0,55.0
2021-02-23,GRAN CANARIA,19.4,0.0,16.9,22.0,9.0,6.7,10.3,6.1,1020.2,1017.6,70.0,78.0,60.0
2021-02-24,FUERTEVENTURA,18.4,0.0,14.8,21.9,3.0,6.4,11.4,10.4,1022.3,1018.7,75.0,86.0,69.0
2021-02-24,LANZAROTE,20.0,0.0,15.4,24.5,99.0,7.2,14.4,10.6,1023.4,1019.7,72.0,92.0,39.0
2021-02-24,TENERIFE,19.8,0.05,16.1,23.4,1.0,2.8,9.2,9.4,1022.4,1018.5,58.0,75.0,47.0
2021-02-24,EL HIERRO,20.2,0.0,18.8,21.5,2.0,7.5,15.0,9.0,1022.9,1019.5,66.0,76.0,58.0
2021-02-24,GRAN CANARIA,19.6,0.0,16.4,22.7,99.0,9.7,16.4,10.2,1020.6,1017.2,68.0,79.0,56.0
2021-02-24,LA PALMA,19.4,3.9,16.9,22.0,99.0,6.7,14.4,9.0,1022.3,1018.1,67.0,87.0,53.0
2021-02-24,LA GOMERA,18.8,0.0,15.1,22.5,34.0,2.8,16.9,10.1,999.9,996.3,58.0,85.0,39.0
2021-02-25,EL HIERRO,18.6,0.0,17.6,19.6,99.0,11.4,18.1,7.5,1025.2,1021.3,77.0,82.0,64.0
2021-02-25,GRAN CANARIA,19.2,0.05,16.3,22.0,99.0,10.8,15.3,6.8,1022.7,1019.7,69.0,79.0,55.0
2021-02-25,LA PALMA,17.7,0.3,16.1,19.3,99.0,8.9,13.9,1.7,1024.8,1021.2,73.0,97.0,58.0
2021-02-25,TENERIFE,18.4,2.2,16.4,20.3,2.0,3.1,9.7,5.6,1024.8,1021.5,72.0,86.0,56.0
2021-02-25,LANZAROTE,18.6,0.8,14.4,22.9,99.0,9.2,15.3,9.1,1025.3,1022.6,68.0,84.0,52.0
2021-02-25,LA GOMERA,19.3,0.0,15.8,22.8,33.0,6.7,20.0,10.5,1001.6,997.0,62.0,74.0,45.0
2021-02-25,FUERTEVENTURA,18.5,0.0,15.4,21.6,99.0,8.6,12.8,8.2,1024.4,1021.4,74.0,83.0,57.0
2021-02-26,LANZAROTE,17.6,1.1,13.7,21.5,1.0,9.2,16.4,9.9,1024.6,1020.9,59.0,92.0,38.0
2021-02-26,LA PALMA,18.0,0.0,15.9,20.0,1.0,7.5,13.3,4.5,1024.6,1020.9,57.0,72.0,46.0
2021-02-26,EL HIERRO,18.3,0.0,17.1,19.5,4.0,10.0,16.1,8.3,1025.1,1021.7,59.0,70.0,50.0
2021-02-26,FUERTEVENTURA,18.0,0.0,14.9,21.1,2.0,8.9,16.1,6.6,1023.7,1019.4,58.0,73.0,42.0
2021-02-26,GRAN CANARIA,17.2,0.5,14.6,19.7,2.0,9.4,18.1,6.1,1022.5,1018.4,60.0,84.0,47.0
2021-02-26,TENERIFE,18.6,0.05,16.3,21.0,34.0,4.4,13.3,9.1,1024.3,1020.4,52.0,64.0,41.0
2021-02-26,LA GOMERA,17.6,0.0,14.6,20.7,6.0,6.7,18.6,10.5,1001.6,997.7,50.0,60.0,37.0
