fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin,isla
2021-04-01,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,8","0,0","15,8",06:27,"21,8",09:41,03,"6,1","12,5",Varias,"9,5","1015,9",24,"1009,1",00,70,77,Varias,52,09:43,La Palma
2021-04-02,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"20,1","0,0","16,8",01:41,"23,4",14:06,03,"4,7","8,9",22:53,"7,3","1016,0",Varias,"1013,8",16,66,80,22:42,57,14:28,La Palma
2021-04-03,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"19,6","0,0","17,3",04:56,"21,8",11:50,99,"4,4","9,2",Varias,"0,5","1014,9",00,"1011,8",18,60,76,00:00,50,11:31,La Palma
2021-04-04,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"19,1","0,0","17,8",06:31,"20,4",15:53,99,"2,8","5,8",Varias,"0,0","1014,1",00,"1011,5",05,61,72,08:43,54,15:57,La Palma
2021-04-05,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,5","0,0","16,5",23:36,"20,5",13:26,26,"2,5","5,0",06:52,"1,7","1013,2",Varias,"1010,7",04,57,68,Varias,52,08:23,La Palma
2021-04-06,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"18,5","0,0","15,8",04:34,"21,2",11:18,14,"2,8","7,2",15:24,"2,7","1012,7",00,"1009,7",16,69,78,Varias,60,08:54,La Palma
2021-04-07,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"20,6","2,8","16,8",06:54,"24,3",13:44,17,"1,7","6,1",19:21,"9,6","1013,4",Varias,"1009,3",04,70,85,Varias,60,12:53,La Palma
2021-04-08,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"20,4","0,0","17,7",07:29,"23,2",12:18,99,"1,9","4,7",Varias,"6,6","1014,5",Varias,"1012,0",17,77,88,Varias,69,14:00,La Palma
2021-04-09,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"20,0","0,0","17,3",06:55,"22,6",12:35,03,"3,9","6,7",Varias,"4,5","1013,3",Varias,"1011,3",05,78,83,Varias,70,09:08,La Palma
2021-04-10,C139E,LA PALMA AEROPUERTO,STA. CRUZ DE TENERIFE,33,"19,2","0,0","16,2",06:43,"22,2",12:56,99,"1,9","5,0",Varias,"9,6","1013,4",Varias,"1010,5",04,70,82,Varias,61,11:46,La Palma
