fecha_datos,codigo_centro,fecha,unidad_funcional,cv19,nocv19
30/06/2023,380103,06/11/2022,HPT,0,55
30/06/2023,380316,05/04/2023,CCR,0,6
30/06/2023,350252,26/09/2022,HPT,2,92
30/06/2023,380223,06/02/2022,HPT,1,156
30/06/2023,380012,21/07/2020,CSR,0,0
30/06/2023,380223,12/09/2020,CCR,0,0
30/06/2023,350228,16/09/2022,HPT,1,159
30/06/2023,380146,19/09/2021,CCR,0,0
30/06/2023,350120,26/10/2020,CCR,0,0
30/06/2023,380244,29/05/2020,HPT,0,16
30/06/2023,350367,07/12/2022,CSR,0,0
30/06/2023,350120,08/01/2022,HPT,8,84
30/06/2023,380103,25/07/2020,CCR,0,0
30/06/2023,350228,11/02/2023,HPT,3,183
30/06/2023,350332,13/01/2023,CSR,0,0
30/06/2023,380064,11/04/2023,CSR,0,0
30/06/2023,350228,02/12/2022,HPT,0,166
30/06/2023,350326,21/09/2021,HPT,0,13
30/06/2023,350120,31/05/2020,CSR,0,3
30/06/2023,380295,18/09/2022,CCR,0,0
30/06/2023,350173,23/06/2021,HPT,0,112
30/06/2023,350304,22/04/2021,HPT,0,26
30/06/2023,350228,14/10/2022,CCR,1,6
30/06/2023,350367,17/05/2020,HPT,0,93
30/06/2023,380244,28/01/2021,HPT,0,22
30/06/2023,350206,28/02/2021,CSR,0,0
30/06/2023,350120,21/11/2021,CCR,0,0
30/06/2023,380012,19/11/2020,CCR,12,24
30/06/2023,350290,06/12/2020,CCR,9,16
30/06/2023,380326,14/04/2023,HPT,12,479
30/06/2023,380326,29/04/2020,CSR,0,5
30/06/2023,350367,07/11/2020,HPT,0,98
30/06/2023,350173,11/09/2021,CSR,0,0
30/06/2023,380326,30/11/2022,CCR,2,39
30/06/2023,350228,07/07/2022,CSR,0,0
30/06/2023,350304,24/04/2021,HPT,0,20
30/06/2023,380146,09/03/2022,CSR,0,4
30/06/2023,350326,05/07/2020,CCR,0,0
30/06/2023,380295,03/11/2022,HPT,0,48
30/06/2023,380326,30/05/2020,HPT,9,462
30/06/2023,380316,15/06/2023,CCR,1,8
30/06/2023,380282,22/11/2022,HPT,0,38
30/06/2023,380282,25/02/2022,HPT,0,19
30/06/2023,380146,09/05/2021,CSR,0,2
30/06/2023,380316,26/09/2022,CCR,0,5
30/06/2023,350206,08/07/2021,CCR,0,3
30/06/2023,350304,29/04/2023,CCR,0,7
30/06/2023,350252,28/01/2023,HPT,1,99
30/06/2023,350290,06/08/2021,CCR,25,12
30/06/2023,380295,04/06/2023,CCR,0,1
30/06/2023,380146,24/03/2020,CSR,0,3
30/06/2023,380012,29/05/2021,CSR,0,0
30/06/2023,380146,15/02/2023,HPT,2,133
30/06/2023,350120,06/04/2021,CSR,0,6
30/06/2023,380064,25/02/2023,CCR,0,0
30/06/2023,350332,03/12/2021,CSR,0,0
30/06/2023,350154,10/06/2020,HPT,0,74
30/06/2023,350332,27/03/2023,HPT,6,635
30/06/2023,380295,19/06/2022,HPT,0,46
30/06/2023,380282,15/04/2021,CCR,0,0
30/06/2023,350367,15/06/2022,CCR,0,1
30/06/2023,350290,26/08/2021,CSR,0,1
30/06/2023,380223,17/03/2022,CSR,0,0
30/06/2023,350326,12/06/2021,HPT,0,7
30/06/2023,380064,26/01/2023,CCR,0,4
30/06/2023,350367,19/09/2022,CSR,0,0
30/06/2023,380295,07/04/2020,CCR,0,0
30/06/2023,380326,23/03/2022,HPT,71,482
30/06/2023,380012,25/07/2021,CSR,0,0
30/06/2023,350228,28/06/2023,HPT,1,169
30/06/2023,350326,18/06/2021,CCR,0,0
30/06/2023,380276,31/03/2022,CCR,0,0
30/06/2023,380086,20/04/2023,HPT,0,112
30/06/2023,350206,05/07/2021,CCR,0,4
30/06/2023,380282,19/04/2021,CSR,0,1
30/06/2023,380244,12/01/2022,CCR,0,0
30/06/2023,380295,30/10/2021,CCR,0,0
30/06/2023,380223,02/06/2022,HPT,6,164
30/06/2023,380103,06/06/2022,CSR,0,0
30/06/2023,350332,06/01/2022,CSR,0,0
30/06/2023,350290,25/10/2020,CSR,0,2
30/06/2023,380146,30/01/2021,CSR,0,6
30/06/2023,350252,07/04/2021,CSR,0,0
30/06/2023,350154,14/02/2023,CSR,0,0
30/06/2023,350367,27/04/2021,CCR,0,3
30/06/2023,350332,22/10/2020,CSR,0,0
30/06/2023,380282,21/02/2022,CCR,0,0
30/06/2023,350173,01/10/2022,HPT,0,109
30/06/2023,350206,14/07/2020,CSR,0,0
30/06/2023,380282,17/01/2021,CSR,0,0
30/06/2023,380146,02/06/2023,HPT,0,110
30/06/2023,380295,17/10/2022,HPT,0,48
30/06/2023,350154,24/03/2021,HPT,0,72
30/06/2023,380064,19/06/2020,CCR,0,3
30/06/2023,350173,26/07/2021,CSR,0,10
30/06/2023,350290,25/04/2022,CCR,3,31
30/06/2023,350367,30/03/2022,CCR,0,3
30/06/2023,350206,24/08/2020,HPT,0,126
30/06/2023,350252,12/11/2022,CSR,0,0
30/06/2023,380223,23/05/2020,CSR,0,0
30/06/2023,380086,15/09/2020,HPT,0,142
30/06/2023,380326,10/02/2023,HPT,5,509
30/06/2023,350154,20/09/2022,HPT,0,81
30/06/2023,380146,08/04/2021,HPT,3,82
30/06/2023,350290,17/01/2021,CCR,14,21
30/06/2023,350326,26/08/2020,CSR,0,0
30/06/2023,380012,14/04/2023,CSR,0,0
30/06/2023,350304,14/01/2021,CSR,0,0
30/06/2023,350120,15/11/2020,HPT,1,104
30/06/2023,350173,28/11/2020,HPT,0,82
30/06/2023,350326,11/09/2021,HPT,0,8
30/06/2023,350228,29/08/2021,HPT,4,153
30/06/2023,350326,10/09/2020,CCR,0,0
30/06/2023,380276,27/07/2022,HPT,4,11
30/06/2023,380086,30/03/2020,CCR,0,1
30/06/2023,380244,29/07/2022,CSR,0,0
30/06/2023,350252,11/12/2022,CSR,0,0
30/06/2023,350290,22/01/2023,CSR,0,2
30/06/2023,380244,04/10/2021,CCR,0,0
30/06/2023,350326,19/04/2020,CSR,0,0
30/06/2023,380326,08/07/2022,CCR,7,38
30/06/2023,380064,05/04/2023,CCR,0,1
30/06/2023,380146,20/01/2022,CCR,0,5
30/06/2023,380146,02/12/2021,CSR,0,5
30/06/2023,350290,18/01/2023,CCR,2,30
30/06/2023,380316,26/11/2021,CCR,0,7
30/06/2023,380316,10/12/2020,CCR,0,4
30/06/2023,350304,23/03/2021,HPT,0,39
30/06/2023,380103,18/04/2020,HPT,0,48
30/06/2023,350120,21/04/2020,HPT,0,97
30/06/2023,380012,09/12/2022,CSR,0,0
30/06/2023,350367,02/09/2022,CCR,0,6
30/06/2023,380276,08/11/2022,CCR,0,0
30/06/2023,350290,06/02/2023,CSR,0,0
30/06/2023,380012,27/03/2020,HPT,118,420
30/06/2023,350252,05/05/2022,CSR,0,0
30/06/2023,350367,31/10/2022,CCR,1,4
30/06/2023,380244,01/05/2022,CCR,0,0
30/06/2023,380316,30/09/2021,HPT,2,113
30/06/2023,380086,20/05/2020,HPT,1,155
30/06/2023,380295,27/11/2021,HPT,0,32
30/06/2023,380244,22/07/2020,HPT,0,20
30/06/2023,350173,24/07/2020,HPT,0,88
30/06/2023,350120,10/11/2022,HPT,0,121
30/06/2023,350252,27/11/2022,CSR,0,0
30/06/2023,350154,06/10/2022,HPT,0,84
30/06/2023,380064,24/06/2020,CSR,0,0
30/06/2023,350304,24/12/2020,HPT,0,19
30/06/2023,350228,13/06/2023,HPT,2,185
30/06/2023,350120,06/11/2021,CCR,0,0
30/06/2023,380295,31/05/2021,CCR,0,1
30/06/2023,350367,11/02/2021,HPT,3,97
30/06/2023,350304,08/09/2020,CCR,0,3
30/06/2023,380276,16/10/2020,HPT,2,11
30/06/2023,380295,04/07/2022,HPT,0,37
30/06/2023,380064,02/06/2021,CSR,0,0
30/06/2023,380012,05/07/2022,HPT,78,622
30/06/2023,350206,18/02/2023,HPT,0,129
30/06/2023,380326,15/10/2021,CCR,2,39
30/06/2023,350290,11/12/2021,HPT,68,538
30/06/2023,380223,18/06/2021,CCR,0,1
30/06/2023,380295,29/08/2021,HPT,0,26
30/06/2023,380064,04/10/2020,CSR,0,0
30/06/2023,380244,02/10/2022,CSR,0,0
30/06/2023,350252,30/09/2022,CCR,0,3
30/06/2023,350252,20/12/2020,CSR,0,0
30/06/2023,350173,17/12/2021,CCR,0,3
30/06/2023,350367,30/06/2020,HPT,0,88
30/06/2023,380086,13/05/2020,CCR,0,0
30/06/2023,350326,28/04/2020,CCR,0,0
30/06/2023,350326,06/03/2021,CSR,0,0
30/06/2023,380282,04/07/2021,CSR,0,0
30/06/2023,350326,03/10/2020,CSR,0,1
30/06/2023,380086,04/01/2022,HPT,20,112
30/06/2023,350154,25/08/2022,CSR,0,0
30/06/2023,380146,06/08/2021,CSR,0,3
30/06/2023,380316,10/02/2022,CSR,0,0
30/06/2023,350367,04/11/2021,CCR,0,4
30/06/2023,380316,09/08/2021,HPT,10,101
30/06/2023,380223,12/11/2022,HPT,9,161
30/06/2023,380276,08/05/2021,HPT,0,14
30/06/2023,380086,11/04/2023,CSR,0,1
30/06/2023,350304,08/05/2020,CCR,0,1
30/06/2023,350252,29/05/2023,HPT,2,99
30/06/2023,380244,17/05/2022,CSR,0,0
30/06/2023,350290,02/01/2022,CCR,23,21
30/06/2023,380146,09/02/2021,HPT,0,78
30/06/2023,380064,22/09/2020,CSR,0,0
30/06/2023,350326,03/04/2020,CCR,0,0
30/06/2023,380316,03/11/2020,CCR,0,3
30/06/2023,380276,10/05/2022,CCR,0,0
30/06/2023,380103,18/02/2022,CCR,0,0
30/06/2023,350228,05/01/2022,CCR,3,2
30/06/2023,350332,20/08/2022,HPT,15,562
30/06/2023,380146,08/02/2022,HPT,3,119
30/06/2023,380282,09/08/2020,HPT,0,18
30/06/2023,380326,13/05/2023,CCR,1,42
30/06/2023,350120,02/05/2023,HPT,1,107
30/06/2023,350304,12/07/2021,CSR,0,0
30/06/2023,380276,27/09/2022,CCR,0,0
30/06/2023,350154,28/06/2023,HPT,0,83
30/06/2023,350120,31/12/2021,HPT,5,83
30/06/2023,380295,31/08/2020,HPT,0,35
30/06/2023,350228,20/01/2022,HPT,34,120
30/06/2023,350173,14/11/2020,HPT,0,82
30/06/2023,380282,12/03/2023,CSR,0,0
30/06/2023,380064,25/02/2022,CCR,0,1
30/06/2023,380064,13/12/2022,CCR,0,5
30/06/2023,380223,01/02/2021,CSR,0,0
30/06/2023,350228,20/09/2020,CSR,0,0
30/06/2023,380316,18/06/2022,HPT,4,126
30/06/2023,380276,04/11/2022,CSR,0,0
30/06/2023,380316,15/09/2022,CCR,0,4
30/06/2023,380103,23/07/2022,HPT,3,66
30/06/2023,350154,31/08/2021,CCR,0,0
30/06/2023,350173,10/06/2022,CSR,0,10
30/06/2023,350326,19/03/2023,CSR,0,1
30/06/2023,380146,04/08/2022,CSR,0,4
30/06/2023,350154,09/12/2020,CSR,0,0
30/06/2023,380295,10/12/2021,CCR,0,2
30/06/2023,350304,09/01/2023,HPT,0,50
30/06/2023,350120,05/02/2022,CCR,0,0
30/06/2023,350332,23/09/2021,HPT,8,587
30/06/2023,380012,02/11/2021,CCR,7,39
30/06/2023,380086,14/08/2021,CCR,0,1
30/06/2023,380316,29/10/2021,CCR,0,7
30/06/2023,380244,18/07/2020,HPT,0,19
30/06/2023,380326,09/10/2021,CSR,0,5
30/06/2023,380223,09/08/2021,CSR,0,0
30/06/2023,380012,04/11/2021,CSR,0,0
30/06/2023,350326,02/06/2021,HPT,0,8
30/06/2023,380316,15/06/2021,CSR,0,0
30/06/2023,380146,24/06/2021,CCR,0,0
30/06/2023,350206,19/02/2023,HPT,0,131
30/06/2023,380103,09/01/2021,HPT,0,50
30/06/2023,380282,02/02/2021,HPT,0,17
30/06/2023,380012,15/06/2020,CSR,0,0
30/06/2023,380086,02/04/2022,CCR,0,0
30/06/2023,350332,17/03/2023,CCR,0,47
30/06/2023,380223,13/03/2023,CSR,0,0
30/06/2023,380103,05/05/2021,CSR,0,2
30/06/2023,350326,29/05/2021,CSR,0,2
30/06/2023,350367,13/12/2022,HPT,2,131
30/06/2023,350304,23/02/2022,HPT,3,44
30/06/2023,350367,16/04/2021,CCR,0,2
30/06/2023,350120,01/05/2020,CCR,0,0
30/06/2023,350304,08/01/2023,HPT,0,42
30/06/2023,380146,08/06/2023,CCR,0,2
30/06/2023,350120,20/07/2020,CCR,0,0
30/06/2023,350290,20/02/2022,CCR,13,21
30/06/2023,350332,06/09/2022,HPT,20,621
30/06/2023,350326,24/03/2020,HPT,0,4
30/06/2023,380223,09/08/2021,HPT,0,146
30/06/2023,380223,14/12/2020,CCR,0,0
30/06/2023,350290,29/12/2021,CCR,26,18
30/06/2023,350206,02/02/2023,CSR,0,0
30/06/2023,350206,07/04/2021,CSR,0,0
30/06/2023,350173,16/03/2021,HPT,0,94
30/06/2023,350252,23/05/2023,CSR,0,0
30/06/2023,350252,14/06/2021,HPT,2,62
30/06/2023,350228,04/04/2020,HPT,10,75
30/06/2023,350332,19/06/2023,CCR,1,51
30/06/2023,350154,12/07/2021,CSR,0,0
30/06/2023,350332,25/01/2022,CSR,0,0
30/06/2023,350252,26/07/2021,HPT,2,71
30/06/2023,350206,14/12/2021,CCR,0,3
30/06/2023,380282,17/10/2022,CSR,0,0
30/06/2023,350252,15/04/2022,CSR,0,0
30/06/2023,380276,15/05/2022,CCR,0,0
30/06/2023,380064,29/03/2021,CSR,0,0
30/06/2023,350326,24/12/2020,CSR,0,0
30/06/2023,380103,10/12/2022,CCR,0,1
30/06/2023,380103,28/02/2021,CCR,0,1
30/06/2023,380064,30/07/2021,CCR,0,2
30/06/2023,380223,17/10/2020,HPT,3,127
30/06/2023,380244,25/03/2022,CCR,0,0
30/06/2023,380244,05/02/2021,CCR,0,0
30/06/2023,380326,28/07/2021,HPT,53,450
30/06/2023,350326,11/05/2022,CCR,0,0
30/06/2023,350120,21/09/2020,HPT,3,107
30/06/2023,380276,23/08/2022,HPT,0,12
30/06/2023,350290,28/12/2021,HPT,57,560
30/06/2023,350304,26/03/2020,CCR,0,4
30/06/2023,350304,23/10/2020,CSR,0,16
30/06/2023,380295,15/06/2023,HPT,0,48
30/06/2023,350290,10/07/2022,CCR,10,24
30/06/2023,380316,19/01/2023,HPT,4,139
30/06/2023,380223,10/05/2020,CCR,0,3
30/06/2023,380223,07/04/2021,HPT,0,134
30/06/2023,350252,04/11/2021,CCR,0,2
30/06/2023,350120,17/01/2022,CCR,0,0
30/06/2023,350332,12/04/2020,CCR,15,31
30/06/2023,350290,15/06/2023,HPT,2,634
30/06/2023,350120,28/05/2021,CCR,0,0
30/06/2023,380146,19/06/2023,HPT,1,111
30/06/2023,350326,02/09/2020,CSR,0,1
30/06/2023,350154,23/04/2021,CSR,0,0
30/06/2023,350228,24/10/2020,HPT,2,127
30/06/2023,350252,10/11/2021,CSR,0,0
30/06/2023,350252,09/07/2020,HPT,0,84
30/06/2023,350173,12/11/2021,HPT,0,109
30/06/2023,350206,13/11/2022,CCR,0,3
30/06/2023,350252,28/12/2021,CSR,0,0
30/06/2023,380064,23/03/2021,CSR,0,0
30/06/2023,350332,25/12/2020,CSR,0,0
30/06/2023,350206,26/03/2023,CSR,0,0
30/06/2023,380316,30/03/2020,HPT,14,74
30/06/2023,380276,07/12/2022,CCR,0,0
30/06/2023,380146,19/08/2020,CCR,0,1
30/06/2023,350252,05/11/2020,CCR,0,1
30/06/2023,350304,31/07/2022,CCR,0,1
30/06/2023,380086,15/12/2021,CCR,0,2
30/06/2023,350290,20/08/2021,HPT,49,487
30/06/2023,380295,15/05/2023,CSR,0,2
30/06/2023,380064,23/10/2021,HPT,0,93
30/06/2023,380276,22/09/2021,CSR,0,0
30/06/2023,350332,03/11/2020,CCR,7,45
30/06/2023,350332,26/06/2021,CCR,4,41
30/06/2023,350252,05/06/2021,CCR,0,2
30/06/2023,350290,10/11/2021,CSR,0,1
30/06/2023,350332,22/12/2020,HPT,15,552
30/06/2023,380295,18/03/2023,HPT,0,39
30/06/2023,380146,14/06/2022,HPT,0,84
30/06/2023,380295,03/10/2022,CSR,0,2
30/06/2023,380012,17/10/2021,HPT,31,668
30/06/2023,350332,20/09/2021,CCR,10,33
30/06/2023,380086,27/10/2021,HPT,2,109
30/06/2023,380244,21/06/2021,HPT,0,18
30/06/2023,380223,05/01/2022,HPT,0,106
30/06/2023,350173,06/09/2022,CCR,0,4
30/06/2023,350154,17/09/2022,CCR,0,0
30/06/2023,350304,23/06/2020,HPT,0,33
30/06/2023,380276,12/04/2022,CCR,0,0
30/06/2023,350304,10/07/2020,HPT,0,22
30/06/2023,350120,21/06/2020,CCR,0,0
30/06/2023,380282,05/05/2022,CSR,0,0
30/06/2023,380276,28/05/2022,CSR,0,0
30/06/2023,350332,21/07/2022,CSR,0,0
30/06/2023,350290,03/05/2023,CCR,0,25
30/06/2023,380326,15/09/2021,HPT,22,494
30/06/2023,350326,28/03/2020,CSR,0,0
30/06/2023,350154,19/05/2021,HPT,0,74
30/06/2023,350332,13/07/2020,HPT,1,594
30/06/2023,380064,25/08/2022,CCR,0,2
30/06/2023,350290,24/10/2022,CCR,0,31
30/06/2023,380223,23/06/2020,CSR,0,0
30/06/2023,380064,09/08/2021,CCR,0,3
30/06/2023,380064,16/10/2022,CSR,0,0
30/06/2023,380244,24/03/2022,HPT,2,21
30/06/2023,380012,02/03/2021,HPT,55,658
30/06/2023,350290,20/08/2022,CCR,1,22
30/06/2023,350304,21/07/2022,CSR,0,0
30/06/2023,350206,02/11/2021,CCR,0,3
30/06/2023,380295,25/11/2020,CCR,0,3
30/06/2023,350367,19/02/2023,HPT,1,128
30/06/2023,350326,30/01/2022,CSR,0,0
30/06/2023,350304,10/05/2022,HPT,0,36
30/06/2023,380282,23/06/2022,HPT,0,17
30/06/2023,350173,09/05/2023,CSR,0,10
30/06/2023,350367,16/03/2022,HPT,0,112
30/06/2023,380146,30/07/2021,HPT,3,80
30/06/2023,350154,13/04/2023,CCR,0,0
30/06/2023,350154,27/04/2021,CSR,0,0
30/06/2023,380282,21/11/2021,CSR,0,1
30/06/2023,380282,16/03/2021,HPT,0,17
30/06/2023,350120,06/05/2020,CCR,0,0
30/06/2023,380103,09/12/2022,CSR,0,2
30/06/2023,350120,17/06/2021,CCR,0,0
30/06/2023,350290,11/05/2020,CSR,0,0
30/06/2023,350326,30/08/2020,HPT,0,8
30/06/2023,380282,25/01/2021,HPT,0,21
30/06/2023,350367,17/03/2021,CSR,0,6
30/06/2023,380086,23/04/2020,HPT,19,141
30/06/2023,380276,24/05/2021,CCR,0,0
30/06/2023,350326,04/11/2022,CSR,0,1
30/06/2023,350173,16/07/2020,CCR,0,7
30/06/2023,380012,21/03/2023,CCR,3,34
30/06/2023,380276,01/07/2021,HPT,0,10
30/06/2023,350367,21/09/2021,HPT,0,105
30/06/2023,380326,06/04/2021,CCR,20,21
30/06/2023,350228,01/06/2022,CCR,0,2
30/06/2023,350120,23/02/2023,CCR,0,0
30/06/2023,350332,25/06/2020,CSR,0,10
30/06/2023,380012,04/01/2022,CCR,20,20
30/06/2023,350304,24/11/2022,CCR,0,9
30/06/2023,380223,07/05/2023,CSR,0,0
30/06/2023,350290,25/08/2021,HPT,41,516
30/06/2023,380146,23/11/2021,CSR,0,7
30/06/2023,380326,18/04/2022,CCR,5,40
30/06/2023,380244,03/10/2022,CSR,0,0
30/06/2023,350332,19/03/2021,CSR,0,0
30/06/2023,350206,28/09/2021,CCR,0,5
30/06/2023,380086,12/03/2022,CSR,0,0
30/06/2023,380295,27/05/2021,CSR,0,2
30/06/2023,380086,17/08/2022,HPT,0,105
30/06/2023,380086,14/01/2022,CCR,0,1
30/06/2023,350332,20/04/2022,CSR,0,0
30/06/2023,380282,04/07/2022,HPT,0,19
30/06/2023,380276,17/01/2022,HPT,1,9
30/06/2023,380103,15/05/2022,HPT,0,59
30/06/2023,350173,09/06/2020,CSR,0,10
30/06/2023,350367,23/04/2023,CCR,0,4
30/06/2023,350206,01/07/2020,CSR,0,0
30/06/2023,380086,07/02/2021,CSR,0,0
30/06/2023,380282,20/08/2021,CSR,0,0
30/06/2023,350228,09/11/2022,CCR,0,7
30/06/2023,380103,04/10/2020,CSR,0,0
30/06/2023,380276,14/12/2022,HPT,1,9
30/06/2023,380012,17/01/2022,CCR,27,21
30/06/2023,350304,02/11/2020,HPT,0,27
30/06/2023,380103,12/02/2023,CCR,0,0
30/06/2023,380103,10/04/2023,CSR,0,1
30/06/2023,350154,22/02/2022,HPT,0,71
30/06/2023,380103,28/05/2020,HPT,0,51
30/06/2023,350173,25/06/2022,CSR,0,0
30/06/2023,350206,23/05/2021,HPT,0,140
30/06/2023,380316,19/01/2021,HPT,0,138
30/06/2023,380326,09/04/2020,CCR,19,16
30/06/2023,380295,09/06/2022,CCR,0,3
30/06/2023,350154,14/09/2021,HPT,0,68
30/06/2023,380276,01/09/2020,HPT,0,19
30/06/2023,350367,25/07/2021,CCR,0,1
30/06/2023,350367,14/01/2021,CSR,0,11
30/06/2023,380326,16/06/2021,CSR,0,5
30/06/2023,380276,18/02/2021,HPT,0,12
30/06/2023,380064,10/01/2023,CSR,0,0
30/06/2023,380103,15/05/2021,CCR,0,0
30/06/2023,350332,11/07/2020,CSR,0,10
30/06/2023,350332,25/02/2022,HPT,72,528
30/06/2023,380103,28/09/2021,CSR,0,2
30/06/2023,350252,02/03/2021,HPT,4,92
30/06/2023,350206,13/01/2023,CSR,0,0
30/06/2023,350326,08/04/2023,HPT,0,4
30/06/2023,380223,25/10/2021,CSR,0,0
30/06/2023,380326,28/05/2021,HPT,15,487
30/06/2023,350290,25/08/2022,HPT,40,541
30/06/2023,380282,22/05/2021,HPT,0,13
30/06/2023,380012,14/04/2022,CCR,8,32
30/06/2023,380146,14/06/2021,CSR,0,5
30/06/2023,380146,20/04/2023,CSR,0,4
30/06/2023,350120,04/02/2023,CSR,0,7
30/06/2023,380326,08/06/2021,CCR,7,36
30/06/2023,350228,05/04/2023,HPT,3,166
30/06/2023,350290,16/03/2021,HPT,34,558
30/06/2023,380276,17/08/2022,CSR,0,0
30/06/2023,380316,29/12/2020,CCR,0,7
30/06/2023,350120,08/09/2022,CCR,0,1
30/06/2023,350367,09/11/2022,HPT,0,123
30/06/2023,350206,05/05/2022,CCR,0,2
30/06/2023,380146,20/06/2020,HPT,0,70
30/06/2023,380223,02/09/2021,CCR,0,6
30/06/2023,380244,29/01/2021,CSR,0,0
30/06/2023,350332,18/10/2020,CSR,0,0
30/06/2023,380316,08/08/2020,CCR,0,9
30/06/2023,350326,24/01/2022,CSR,0,0
30/06/2023,350304,11/05/2021,CSR,0,0
30/06/2023,380295,02/10/2022,CCR,0,0
30/06/2023,380103,22/01/2023,CCR,0,0
30/06/2023,350326,21/07/2020,CCR,0,0
30/06/2023,380064,30/04/2023,HPT,0,82
30/06/2023,350228,09/11/2021,CSR,0,0
30/06/2023,380282,08/03/2022,CSR,0,1
30/06/2023,350332,31/05/2023,HPT,15,635
30/06/2023,350228,27/03/2022,HPT,10,159
30/06/2023,380223,29/07/2021,HPT,0,139
30/06/2023,380244,08/09/2020,CCR,0,0
30/06/2023,350367,18/01/2023,HPT,0,122
30/06/2023,350304,28/09/2022,CSR,0,0
30/06/2023,380282,27/09/2020,HPT,0,17
30/06/2023,350304,04/04/2022,CCR,0,8
30/06/2023,380326,10/06/2020,CSR,0,4
30/06/2023,380223,01/07/2022,CCR,0,0
30/06/2023,380276,04/10/2022,CSR,0,0
30/06/2023,350290,05/02/2023,CSR,0,0
30/06/2023,350173,13/12/2022,HPT,0,102
30/06/2023,380146,05/09/2020,CCR,0,2
30/06/2023,380295,10/10/2020,CCR,0,1
30/06/2023,350367,27/11/2022,CSR,0,0
30/06/2023,380295,05/04/2020,HPT,0,30
30/06/2023,350304,12/12/2021,HPT,0,55
30/06/2023,350120,02/06/2022,CCR,0,0
30/06/2023,380276,23/03/2022,CCR,0,0
30/06/2023,380326,09/12/2020,CSR,0,6
30/06/2023,380326,16/06/2021,HPT,13,519
30/06/2023,380316,30/08/2021,CCR,0,5
30/06/2023,380223,04/04/2020,HPT,6,130
30/06/2023,350332,27/10/2022,CCR,1,57
30/06/2023,380316,26/04/2023,HPT,1,139
30/06/2023,380282,03/01/2021,CCR,0,0
30/06/2023,380223,01/04/2023,CSR,0,0
30/06/2023,350120,26/04/2021,HPT,0,123
30/06/2023,380012,02/03/2023,HPT,18,684
30/06/2023,380276,05/01/2021,CCR,0,0
30/06/2023,350154,11/02/2022,HPT,0,66
30/06/2023,350252,02/08/2020,CSR,0,0
30/06/2023,350154,31/01/2021,CSR,0,0
30/06/2023,380282,15/09/2022,CCR,0,0
30/06/2023,350173,09/07/2020,HPT,0,99
30/06/2023,380086,11/05/2023,HPT,0,107
30/06/2023,380064,21/11/2022,HPT,0,97
30/06/2023,380282,12/11/2021,CSR,0,1
30/06/2023,380223,14/06/2022,CSR,0,0
30/06/2023,380064,17/12/2020,HPT,1,104
30/06/2023,350154,24/02/2023,HPT,0,83
30/06/2023,350326,20/01/2023,HPT,1,9
30/06/2023,380103,23/06/2021,CSR,0,0
30/06/2023,350367,14/06/2022,HPT,5,115
30/06/2023,380012,25/10/2020,CCR,10,28
30/06/2023,380064,19/02/2022,CSR,0,0
30/06/2023,350367,29/07/2022,CCR,1,3
30/06/2023,380295,12/03/2021,CSR,0,2
30/06/2023,350332,13/10/2022,CSR,0,0
30/06/2023,380064,20/09/2021,CSR,0,0
30/06/2023,380086,20/09/2020,CSR,1,2
30/06/2023,380146,03/04/2020,CCR,0,2
30/06/2023,380103,06/01/2021,HPT,0,49
30/06/2023,350332,21/06/2020,CCR,2,71
30/06/2023,350304,20/04/2022,CSR,0,0
30/06/2023,380223,15/05/2020,HPT,6,127
30/06/2023,380012,23/04/2020,CSR,0,0
30/06/2023,350228,22/03/2023,CSR,0,0
30/06/2023,350206,23/03/2021,CCR,0,3
30/06/2023,380282,08/12/2020,CSR,0,1
30/06/2023,350173,27/03/2023,HPT,0,99
30/06/2023,350154,10/10/2022,HPT,0,84
30/06/2023,350154,02/06/2021,HPT,0,73
30/06/2023,350206,18/11/2021,CCR,0,3
30/06/2023,350326,23/05/2023,HPT,0,21
30/06/2023,380295,06/06/2020,CSR,0,0
30/06/2023,380244,22/04/2020,CSR,0,0
30/06/2023,350206,26/02/2021,HPT,0,134
30/06/2023,350252,28/04/2023,CCR,0,2
30/06/2023,380012,21/02/2022,HPT,148,557
30/06/2023,380295,14/09/2020,CCR,0,2
30/06/2023,380244,05/03/2021,CSR,0,0
30/06/2023,380064,04/08/2021,HPT,0,91
30/06/2023,350120,22/02/2021,CCR,0,0
30/06/2023,380276,15/06/2021,HPT,0,15
30/06/2023,380103,29/05/2022,CCR,0,0
30/06/2023,350206,14/10/2020,CCR,0,2
30/06/2023,350120,04/07/2020,CSR,0,5
30/06/2023,350326,25/09/2020,HPT,0,4
30/06/2023,350173,11/02/2023,CCR,0,0
30/06/2023,380103,07/12/2020,CSR,0,0
30/06/2023,380086,12/12/2020,CCR,0,0
30/06/2023,350304,03/04/2022,CCR,0,6
30/06/2023,380086,08/06/2022,CCR,0,0
30/06/2023,350154,17/10/2022,HPT,0,85
30/06/2023,380086,26/01/2023,CCR,0,3
30/06/2023,380282,09/12/2022,CCR,0,0
30/06/2023,350332,26/12/2020,HPT,20,548
30/06/2023,350304,07/04/2021,CCR,0,1
30/06/2023,380064,16/11/2022,HPT,0,90
30/06/2023,350326,28/03/2023,CSR,0,0
30/06/2023,350367,22/11/2022,HPT,3,131
30/06/2023,380086,03/05/2021,CSR,0,1
30/06/2023,380103,11/12/2020,HPT,0,62
30/06/2023,350304,20/07/2020,HPT,0,28
